Date,Open,High,Low,Close,Adj Close,Volume
6/5/2020,1415.640015,1446.300049,1407.619995,1440.02002,1440.02002,2132100
6/8/2020,1426.280029,1449,1424.47998,1448.040039,1448.040039,1693900
6/9/2020,1445.23999,1467.800049,1442.359985,1452.079956,1452.079956,1681200
6/10/2020,1461.51001,1472.77002,1454.359985,1464.699951,1464.699951,1588100
6/11/2020,1441.030029,1451.599976,1398.410034,1401.900024,1401.900024,2357200
6/12/2020,1425.859985,1434.51001,1385.800049,1412.920044,1412.920044,1833800
6/15/2020,1389.48999,1425,1387.199951,1420.73999,1420.73999,1523400
6/16/2020,1449,1457.170044,1428.98999,1446.469971,1446.469971,1532400
6/17/2020,1452.939941,1462.199951,1435.130005,1452.540039,1452.540039,1530500
6/18/2020,1449.849976,1452.969971,1426.23999,1434.119995,1434.119995,1743100
6/19/2020,1440,1444.5,1419,1424.640015,1424.640015,2639200
6/22/2020,1425.01001,1450.949951,1419.189941,1450.660034,1450.660034,1472100
6/23/2020,1452,1475.199951,1445,1463.97998,1463.97998,1887600
6/24/2020,1463.280029,1475.790039,1430,1432.699951,1432.699951,1579600
6/25/2020,1431.219971,1442.319946,1419.540039,1441.099976,1441.099976,1197900
6/26/2020,1432.630005,1437.02002,1355,1362.540039,1362.540039,4882000
6/29/2020,1360.339966,1398,1351.650024,1397.170044,1397.170044,2253700
6/30/2020,1396.880005,1424,1386.930054,1418.050049,1418.050049,2014300
7/1/2020,1419.170044,1448.47998,1414.180054,1442,1442,2109100
7/2/2020,1451.839966,1488.52002,1451.069946,1469.930054,1469.930054,2860900
7/6/2020,1488.150024,1510,1476.97998,1499.650024,1499.650024,2235600
7/7/2020,1496.130005,1521.319946,1489.699951,1489.920044,1489.920044,2118200
7/8/2020,1500.800049,1511.170044,1492.300049,1503.599976,1503.599976,1588300
7/9/2020,1509.930054,1529.140015,1495.589966,1518.660034,1518.660034,2091800
7/10/2020,1513.25,1541.339966,1500.719971,1539.01001,1539.01001,1795900
7/13/2020,1549.939941,1576.359985,1506.560059,1512.22998,1512.22998,2147700
7/14/2020,1492.790039,1522.800049,1485.930054,1520.859985,1520.859985,1905400
7/15/2020,1523.22998,1536.329956,1497.829956,1516.880005,1516.880005,1551300
7/16/2020,1501.5,1515.910034,1488.27002,1514.920044,1514.920044,1324200
7/17/2020,1516.910034,1523.430054,1498.099976,1516.849976,1516.849976,1713200
7/20/2020,1515,1569.01001,1502.699951,1563.839966,1563.839966,1508300
7/21/2020,1585.030029,1587.050049,1552.619995,1555.920044,1555.920044,1374300
7/22/2020,1555.709961,1566.97998,1543.22998,1564.849976,1564.849976,1224100
7/23/2020,1565.930054,1570.349976,1508.589966,1516.75,1516.75,1695500
7/24/2020,1499.189941,1515.430054,1487.589966,1508.209961,1508.209961,1495100
7/27/2020,1513.26001,1537.560059,1512.329956,1529.430054,1529.430054,1356200
7/28/2020,1525,1526.01001,1500.52002,1503.650024,1503.650024,1545500
7/29/2020,1505,1533.329956,1503.01001,1523.51001,1523.51001,1133800
7/30/2020,1497.969971,1540.890015,1495.170044,1538.369995,1538.369995,1802100
7/31/2020,1497.050049,1505.02002,1454,1487.949951,1487.949951,4573400
8/3/2020,1491,1497.72998,1471.719971,1482.76001,1482.76001,2274100
8/4/2020,1486.709961,1493.109985,1464.030029,1473.300049,1473.300049,1860600
8/5/2020,1476.819946,1490,1471.219971,1479.089966,1479.089966,1456700
8/6/2020,1476.150024,1506.27002,1471.900024,1504.949951,1504.949951,1665300
8/7/2020,1509.040039,1520.089966,1486.27002,1498.369995,1498.369995,1385900
8/10/2020,1490.800049,1507.150024,1477.48999,1496.819946,1496.819946,1027300
8/11/2020,1494,1510.439941,1478.189941,1480.540039,1480.540039,1554900
8/12/2020,1487.119995,1511.670044,1485,1507.23999,1507.23999,1125600
8/13/2020,1508.209961,1536.969971,1508.209961,1516.650024,1516.650024,1119400
8/14/2020,1513.609985,1519.790039,1499,1504.630005,1504.630005,1097100
8/17/2020,1515.969971,1523.780029,1505,1516.23999,1516.23999,999500
8/18/2020,1526.119995,1557.369995,1521.670044,1555.780029,1555.780029,1418900
8/19/2020,1552.48999,1568.859985,1540,1544.609985,1544.609985,1523600
8/20/2020,1539.969971,1580.170044,1534.459961,1576.25,1576.25,1319100
8/21/2020,1571.800049,1591.880005,1562.310059,1575.569946,1575.569946,1741900
8/24/2020,1592.469971,1608.780029,1575.040039,1585.150024,1585.150024,1281900
8/25/2020,1580.099976,1608.880005,1577.880005,1605.849976,1605.849976,1257500
8/26/2020,1606.300049,1652.790039,1600.97998,1644.130005,1644.130005,2609400
8/27/2020,1646.609985,1647.98999,1618.810059,1628.52002,1628.52002,1567500
8/28/2020,1629.469971,1641.349976,1625.609985,1639.430054,1639.430054,1120900
8/31/2020,1643.569946,1644.5,1625.329956,1629.530029,1629.530029,1321100
9/1/2020,1632.160034,1659.219971,1629.530029,1655.079956,1655.079956,1132600
9/2/2020,1668.01001,1726.099976,1660.189941,1717.390015,1717.390015,2476100
9/3/2020,1699.52002,1700,1607.709961,1629.51001,1629.51001,3186300
9/4/2020,1609,1634.98999,1537.969971,1581.209961,1581.209961,2792500
9/8/2020,1525,1555.550049,1516.5,1523.599976,1523.599976,2701600
9/9/2020,1548.900024,1558.719971,1525.170044,1547.22998,1547.22998,1962100
9/10/2020,1550.180054,1573.660034,1520,1526.050049,1526.050049,1651200
9/11/2020,1528.150024,1538.699951,1493.02002,1515.76001,1515.76001,1535300
9/14/2020,1531.650024,1557,1505.109985,1508.829956,1508.829956,2133000
9/15/2020,1527.890015,1550.98999,1522.099976,1535.119995,1535.119995,1152100
9/16/2020,1542.47998,1554.369995,1511.589966,1512.089966,1512.089966,1106400
9/17/2020,1485.810059,1498.660034,1462.459961,1487.040039,1487.040039,2000400
9/18/2020,1488.300049,1495.199951,1431.619995,1451.089966,1451.089966,3152800
9/21/2020,1431.619995,1440.060059,1402.680054,1430.140015,1430.140015,2845400
9/22/2020,1450.319946,1463.969971,1429.5,1459.819946,1459.819946,1697500
9/23/2020,1452.089966,1453.079956,1402.680054,1409.390015,1409.390015,1886300
9/24/2020,1402.680054,1437.98999,1402.150024,1422.859985,1422.859985,1727600
9/25/2020,1425.050049,1445.939941,1407.680054,1439.060059,1439.060059,1516300
9/28/2020,1471.98999,1472.98999,1446.280029,1458.660034,1458.660034,1539200
9/29/2020,1463.910034,1472,1454,1466.02002,1466.02002,1590800
9/30/2020,1460.939941,1486.199951,1455.76001,1465.599976,1465.599976,2046200
10/1/2020,1483.660034,1495.069946,1476.800049,1487.900024,1487.900024,1644200
10/2/2020,1459.630005,1479.030029,1447.349976,1455.599976,1455.599976,1561100
10/5/2020,1462.650024,1484.699951,1460.089966,1482.829956,1482.829956,1080100
10/6/2020,1475.5,1484.52002,1445.01001,1451.02002,1451.02002,1304800
10/7/2020,1459.310059,1468.969971,1433.22998,1459.140015,1459.140015,1805400
10/8/2020,1465.449951,1488.030029,1465.449951,1483.430054,1483.430054,1303800
10/9/2020,1492.859985,1511.849976,1487,1510.449951,1510.449951,1648300
10/12/2020,1538,1588.420044,1529.300049,1564.589966,1564.589966,2767200
10/13/2020,1577.01001,1585.160034,1558.630005,1567.069946,1567.069946,1953600
10/14/2020,1574.599976,1583.849976,1545.900024,1563.439941,1563.439941,1658700
10/15/2020,1544.5,1571.400024,1541.130005,1555.469971,1555.469971,1560500
10/16/2020,1561.829956,1577.709961,1557.660034,1567.699951,1567.699951,1709700
10/19/2020,1575.930054,1583.930054,1522.920044,1529.949951,1529.949951,1486700
10/20/2020,1523.109985,1573.839966,1520.5,1551.079956,1551.079956,2083500
10/21/2020,1569.849976,1615.140015,1567.140015,1585.98999,1585.98999,3016100
10/22/2020,1585,1613.420044,1577.47998,1606.660034,1606.660034,1525600
10/23/2020,1615.050049,1634.119995,1611.910034,1632.97998,1632.97998,1527400
10/26/2020,1615,1629.579956,1567.780029,1584.290039,1584.290039,1791300
10/27/2020,1588.930054,1602,1576.98999,1598.880005,1598.880005,1295100
10/28/2020,1550.01001,1553.810059,1508.47998,1510.800049,1510.800049,2258700
10/29/2020,1517.02002,1588.73999,1516.550049,1556.880005,1556.880005,2770300
10/30/2020,1667.439941,1681.319946,1601.569946,1616.109985,1616.109985,4993900
11/2/2020,1623.540039,1658.23999,1614.23999,1624.319946,1624.319946,2211400
11/3/2020,1630.76001,1659,1612.109985,1645.660034,1645.660034,1571600
11/4/2020,1705.579956,1770.030029,1703,1745.849976,1745.849976,3567100
11/5/2020,1770.449951,1791.819946,1741.030029,1762.5,1762.5,1987900
11/6/2020,1751.339966,1768.5,1736.680054,1759.72998,1759.72998,1431100
11/9/2020,1795.97998,1816.890015,1757.550049,1761.420044,1761.420044,2672000
11/10/2020,1729.77002,1759.380005,1716.119995,1737.719971,1737.719971,2151100
11/11/2020,1748.400024,1762.900024,1743.060059,1747.22998,1747.22998,1591900
11/12/2020,1742,1764.97998,1737.969971,1742.819946,1742.819946,1323700
11/13/2020,1748,1777.130005,1735.97998,1772.26001,1772.26001,1487200
11/16/2020,1764.140015,1794.339966,1761.329956,1774.030029,1774.030029,1273400
11/17/2020,1767.859985,1777.140015,1759.48999,1761.660034,1761.660034,1065700
11/18/2020,1756.640015,1765,1738.569946,1740.640015,1740.640015,1005400
11/19/2020,1733.22998,1763.48999,1730.02002,1758.569946,1758.569946,1005300
11/20/2020,1762,1768.359985,1735,1736.380005,1736.380005,1384700
11/23/2020,1740.219971,1745.98999,1710.180054,1727.560059,1727.560059,1126500
11/24/2020,1727.5,1766.47998,1720.72998,1763.900024,1763.900024,1399200
11/25/2020,1767.810059,1770.380005,1748.359985,1764.130005,1764.130005,980000
11/27/2020,1764.540039,1797.01001,1764.540039,1787.02002,1787.02002,739500
11/30/2020,1775.650024,1780.339966,1747.839966,1754.400024,1754.400024,1620900
12/1/2020,1766.660034,1821.719971,1763.030029,1795.359985,1795.359985,1867500
12/2/2020,1795.359985,1832.73999,1785.170044,1824.969971,1824.969971,1471200
12/3/2020,1820.540039,1843.829956,1817,1821.839966,1821.839966,1236400
12/4/2020,1820.219971,1829.5,1813.589966,1823.76001,1823.76001,1027200
12/7/2020,1815.550049,1829.290039,1803.040039,1817.030029,1817.030029,1114400
12/8/2020,1808.52002,1815.969971,1791.280029,1811.329956,1811.329956,996800
12/9/2020,1810.359985,1828.369995,1762,1777.859985,1777.859985,1586400
12/10/2020,1762.599976,1774.98999,1733.530029,1767.650024,1767.650024,1434400
12/11/2020,1760,1777.310059,1752.73999,1774.800049,1774.800049,931400
12/14/2020,1770.719971,1789.800049,1749.130005,1752.26001,1752.26001,1652500
12/15/2020,1759.859985,1764,1741.670044,1761.079956,1761.079956,1067600
12/16/2020,1769.109985,1769.109985,1749.060059,1757.189941,1757.189941,1233800
12/17/2020,1763.930054,1766.709961,1731.150024,1740.51001,1740.51001,1744000
12/18/2020,1746.170044,1748.359985,1715,1726.219971,1726.219971,4262800
12/21/2020,1709.130005,1737,1694,1734.560059,1734.560059,1698700
12/22/2020,1729.329956,1732.609985,1705.780029,1720.219971,1720.219971,1018500
12/23/2020,1723.930054,1744.109985,1721.199951,1728.22998,1728.22998,1148700
12/24/2020,1729,1742.410034,1724.349976,1734.160034,1734.160034,465600
12/28/2020,1744.910034,1787,1741.819946,1773.959961,1773.959961,1382500
12/29/2020,1787.22998,1788.469971,1755.109985,1757.76001,1757.76001,986300
12/30/2020,1765,1767.76001,1728,1736.25,1736.25,1051300
